index,Text
35571,ايه يا نهار ابيض الدائره مربوطه هنلف الدايره مربوطه فاطلق عليها الدائره
35572,المربوطه اوكي فهنلف الدايره المربوطه ما تقول لنا هنسحب ورقه
35573,وهنقعد نلعب مع بعض انا هلف لك هنبتدي الاول بفدوه انا ممكن
35574,هيبقى فيه وممكن يبقى سؤال او ممكن يبقى يطبق مفتوح
35575,وانت بقى تسالينا بس هو اكتر يعني ليكي
35576,يعني انت اول واحده تردي على هذا الشيء التجمعات العائليه
35577,بتحبيها بتكرهيها بتحسي انك عايزه تنطي مشباك يعني بتحسي بايه حتى دلوقتي كلها
35578,وانا صغيره كنت بحس عشان ماما بتحبها جدا
35579,مش معقول كل المناسبات كل المناسبات مولدنا بيعيد كريسما اي حاجه اي حاجه شم
35580,نسيم بتقدس كل المناسبات في تجمع عائلي وانا صغيره وانا بكبر
35581,كده بقى دلوقتي بعد سبعه يعني ما كبرت شويه
35582,فير بقى عندي تقدير لده يعني وحب اكشن هو الله هنتجمع
35583,بعد ما بتمشي من البيت وبتبقى عندك حياتك وبتبقي بس عايز ترجعي البيت عشان امي تعمل لك كوبايه شاي بلبن
35584,تبقي مبسوطه اي حاجه مثلا كل حاجه عايزه حنان
35585,ايوه ودي الثقافه العربيه اللي بتبوظ بسبب التواصل الاجتماعي
35586,تشوفي المناسبات العائليه كل العيال ماسكه تليفوناتها قاعده بتلعب على التليفون
35587,فاحنا بنحرمهم من ده بجد عندكم بتعملوا كده اه بيتشقلبوا بقى
35588,يطلعوا على الحيطان شفتي انا خدت بالي انتم هتعملوا بوندج على يعني
35589,لازم طيب ايه اكتر مناسبه بيبقى فيها التجمع
35590,العائلي بتبقي متحمسه لها قوي اللي هو هل في عيد معين هل في حاجه مره ماما عامله
35591,اكل ايوه يعني طنط متخصصه في ايه يعني عايز اه
35592,والله لا لا لا شوشو شاطره يعني
35593,موسيقى نقول لها بليز تعالي تاني مربوطه اكلي
35594,نا كله غربي شرقي روسي كله موجود يعني
35595,لغايه فرخه او محشيه او حمام كله
35596,حلو قوي طيب انا انا بصراحه التجمعات العائليه بالنسبه لي
35597,مش في كل الاحيان بتبقى تمام ليه لا ليه بقى ليه بقى لانه انا ببقى
35598,يعني الشخص اللي بيشيل السفره ويحط السفره ويعمل الشاي ويشيل الشاي ويعمل قهوه انا
35599,بكره موضوع القهوه انا بحب القهوه بس مشكله القهوه انها مش زي الشاي انت هتغلي
35600,الميه وخلاص انت عندك انت عايزه قهوه ساده وانت عايزه قهوه فرنساوي وانت عايز قهوه والكنكه قد كده
35601,ازاي تعملي قهوه عشر تنفار العادي محوق ومحوج بس انا عملت قانون في البيت بجد
35602,والله قلت لهم اي حد انا هعمل قهوه مظبوط بس
35603,عجباك مش عاجباك روح اطلع اعملها لنفسك بقى قوم انت اعمل قهوتك
35604,بالظبط بجيب اكبر كنكه اللي هي بيغلوا فيها اللبن دي كلها قهوه مظبوط
35605,ده اللي عندي يا جماعه فعشان كده احيانا ما بحبش تجمعات العاليه دي اللي هي عندنا
35606,في البيت لكن انا بحب التجمعات العائليه طبعا اللي عند الناس التانيه اللي هي انا ببقى ضيفه بحبها دي قوي انا لا والله ابدا
35607,عشان انا حاسه بالمهم فما بعملش كده يعني ما بعملش فيهم كده ولكن لا لا ما بقدرش بس
35608,بحب اكتر بقى التجمعات العائليه اللي بتبقى عند مرات خالي لان اكلها تحفه
35609,ايوه الافراد اللي في العائلات اللي هم اكلهم حلو ده لو بتستني عند خالتك طبعا لا
35610,هي فظيعه هي بتعمل حلوياته وانا احب الاكل قوي فببقى في قمه
35611,السعاده وكمان ما عندهمش اطفال كتير ببقى احب بقى اروح لها هي انا وخالو ومرات خالو
35612,احنا الثلاثه فببقى في قمه السعاده انا بحب لما خالتي تعزمني عشان جوز خالتي اكله
35613,مش معقول ياه اه هو كردي بيعمل بقى اكل عراقي يعني كردي عراقي
35614,معقول الله
35615,خالتي هتعزمني انا جايه على طول يعني رحومه انت بتحبي الفاميلي هو بصي بعد ما
35616,كل العيله ماتت بقيت مقدره قوي
35617,جدتي في الدرج مش عارفاه وبعدين حصل ازاي
35618,لا بنهزر ماما حتى بتقول حصل ليا اللي هو بيقوله لها ايه ده ميرفت ازاي كله في ثلاث
35619,سنين كده وراه قالت معلش اصل نزل اوفر على العيله اصلا تردي تقولي
35620,بس كانت بتبقى لذيذ عشان كده اللي هو بجد بقدر الموضوع ده لانه كان اللي هو بستنى
35621,يوم الجمعه عشان نروح لجدتي وتبقى السفره ما كانش في سوشيال ميديا ههه ايوه ههه غير
35622,المره اللي هم طبخوا فيه الارنب بتاعي بس المهم
35623,كان ممكن لا لا لا لا مش الارنوب لا بصي هو هو عمري ما كان عندي ارنب واحد هو انا
35624,كنت فاكره ان انا عندي ارنب سحري بيغير لون بيغير كل حاجه
35625,بيتدبح كل اسبوع وبيبدلوه بارنب تاني فمره كانت حاجه كبيره قوي
35626,ونسيوا يبدلوا الارنب انا اللي هو بقول لماما كنت مسمياه ميرفت فبقول لماما فين
35627,ما في فين
35628,بلاقيك فلقيت واحد راجل صاحب جدي وجدي كان كان صاحبي كبير فالراجل بقى مهم ومقام ومش
35629,عارف ايه لسه هيدخل في الارنب خبطته في مناخيرك سيب مافي وانا ماسكه
35630,دبوس وقعت في جسمي كله على الارنب ما حدش
35631,هياكله ودفنته جدتي بقى وقفت واللي هو خلاص
35632,انا مامتي برضو عملوا فيها حاجه كده كان عندها ارنب بتحبه وبعدين اختفى وبرضو ناس
35633,مثلا بالظبط بس ارنب سحري فعلا انت طفله
35634,قالوا لك ارنب قالولي
35635,كل واحد بيبقى جديد بقى في نفس الوقت
35636,العائليه
35637,بصي بقى الكروته ممكن ثانيه واحده
35638,شغل ولا دروس الحياه موسيقى
35639,تمام فلسفتك في الحياه ضحك
35640,موسيقى بالنسبه لك يعني في مثلا ممكن يكون مثل
35641,كود انت عايشه اللي هو يا جماعه الحياه كذا او اللي هو انا مش عايزه كذا في حياتي
35642,لا ده هيبقى كتير بس يعني في كلمه بقعد افكر نفسي بيها هبقى عميقه قوي دلوقتي
35643,قولي ثاني دوام الحال في الحلم
35644,دوام دوام حال الحال من من المحال المحال
35645,يعني انه الحال يفضل على وضعه مستحيل اه اوكي محال اذان مستحيل اوكي
35646,دي اخره العلامه ايوه طبعا مشاكل مشاكل انا انا ماما بتن
35647,قلت لها جات لنا قصيده الغزل قالتلي الغزل والنسيم ههه المفروض الغزل
35648,ماما بتكتب شعر بقى فانا بالنسبه لها انا بالنسبه لها اللي هو ليه يا رب عملت دايما
35649,بطلع لها ازاي بالضبط ما ابني يجي يقول لي عمودي
35650,اه مصر يعني بالانجلش شبهها شويه ايه اللي هو بيعملي
